video_id,premise,hypothesis,pair_type
trial_lie_055,But Jody isn't terrible.,And the three...,windowed_5
trial_lie_055,"And I think the media, you had Nancy Grace, you had Janvellis Mitchell, and you had Dr. Drew, who's very insidious because he sounds sane.",And the three...,windowed_5
trial_lie_056_cc26e06e_cc26e06e,relationship.,"Yes, I believe she was in an abusive relationship.",windowed_5
trial_lie_056_cc26e06e_cc26e06e,relationship.,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,relationship.,"Yes, I do.",windowed_5
trial_lie_056_cc26e06e_cc26e06e,relationship.,I want to ask you why?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,relationship.,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I believe she was in an abusive relationship.",And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I believe she was in an abusive relationship.","Yes, I do.",windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I believe she was in an abusive relationship.",I want to ask you why?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I believe she was in an abusive relationship.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I believe she was in an abusive relationship.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Yes, I do.",windowed_5
trial_lie_056_cc26e06e_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,I want to ask you why?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I do.",I want to ask you why?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I do.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,"Yes, I do.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e_cc26e06e,I want to ask you why?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e_cc26e06e,I want to ask you why?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e_cc26e06e,Why do you say that Jody's a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e,relationship.,"Yes, I believe she was in an abusive relationship.",windowed_5
trial_lie_056_cc26e06e,relationship.,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056_cc26e06e,relationship.,"Yes, I do.",windowed_5
trial_lie_056_cc26e06e,relationship.,I want to ask you why?,windowed_5
trial_lie_056_cc26e06e,relationship.,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e,"Yes, I believe she was in an abusive relationship.",And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056_cc26e06e,"Yes, I believe she was in an abusive relationship.","Yes, I do.",windowed_5
trial_lie_056_cc26e06e,"Yes, I believe she was in an abusive relationship.",I want to ask you why?,windowed_5
trial_lie_056_cc26e06e,"Yes, I believe she was in an abusive relationship.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e,"Yes, I believe she was in an abusive relationship.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Yes, I do.",windowed_5
trial_lie_056_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,I want to ask you why?,windowed_5
trial_lie_056_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e,"Yes, I do.",I want to ask you why?,windowed_5
trial_lie_056_cc26e06e,"Yes, I do.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e,"Yes, I do.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e,I want to ask you why?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056_cc26e06e,I want to ask you why?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056_cc26e06e,Why do you say that Jody's a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056,relationship.,"Yes, I believe she was in an abusive relationship.",windowed_5
trial_lie_056,relationship.,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056,relationship.,"Yes, I do.",windowed_5
trial_lie_056,relationship.,I want to ask you why?,windowed_5
trial_lie_056,relationship.,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056,"Yes, I believe she was in an abusive relationship.",And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,windowed_5
trial_lie_056,"Yes, I believe she was in an abusive relationship.","Yes, I do.",windowed_5
trial_lie_056,"Yes, I believe she was in an abusive relationship.",I want to ask you why?,windowed_5
trial_lie_056,"Yes, I believe she was in an abusive relationship.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056,"Yes, I believe she was in an abusive relationship.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Yes, I do.",windowed_5
trial_lie_056,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,I want to ask you why?,windowed_5
trial_lie_056,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056,And do you believe in your expert opinion that Jody was a battered woman or is a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056,"Yes, I do.",I want to ask you why?,windowed_5
trial_lie_056,"Yes, I do.",Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056,"Yes, I do.","Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056,I want to ask you why?,Why do you say that Jody's a battered woman?,windowed_5
trial_lie_056,I want to ask you why?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_056,Why do you say that Jody's a battered woman?,"Certainly putting down friends and family There's some destruction of property, but it seems minimal at this point A change in the victims person",windowed_5
trial_lie_059_1a1d03fc,"If a person in the curingation was involved in activities like that, the elders would sit down with the individual and try to determine what's going on.","The objective is, as Jesus said, if you have 100 sheep and one's lost, leave the 99 and go find the one.",windowed_5
trial_lie_059_1a1d03fc,"If a person in the curingation was involved in activities like that, the elders would sit down with the individual and try to determine what's going on.",So the objective is to help that individual.,windowed_5
trial_lie_059_1a1d03fc,"If a person in the curingation was involved in activities like that, the elders would sit down with the individual and try to determine what's going on.","Whether it's worshiping something like that or Christmas, celebrate Christmas or fornication or whatever it happens to be.",windowed_5
trial_lie_059_1a1d03fc,"If a person in the curingation was involved in activities like that, the elders would sit down with the individual and try to determine what's going on.",The elders will meet with that individual.,windowed_5
trial_lie_059_1a1d03fc,"If a person in the curingation was involved in activities like that, the elders would sit down with the individual and try to determine what's going on.","Based on the person's attitude at that time, we'll have a direct relevance to what they do.",windowed_5
trial_lie_059_1a1d03fc,"The objective is, as Jesus said, if you have 100 sheep and one's lost, leave the 99 and go find the one.",So the objective is to help that individual.,windowed_5
trial_lie_059_1a1d03fc,"The objective is, as Jesus said, if you have 100 sheep and one's lost, leave the 99 and go find the one.","Whether it's worshiping something like that or Christmas, celebrate Christmas or fornication or whatever it happens to be.",windowed_5
trial_lie_059_1a1d03fc,"The objective is, as Jesus said, if you have 100 sheep and one's lost, leave the 99 and go find the one.",The elders will meet with that individual.,windowed_5
trial_lie_059_1a1d03fc,"The objective is, as Jesus said, if you have 100 sheep and one's lost, leave the 99 and go find the one.","Based on the person's attitude at that time, we'll have a direct relevance to what they do.",windowed_5
trial_lie_059_1a1d03fc,So the objective is to help that individual.,"Whether it's worshiping something like that or Christmas, celebrate Christmas or fornication or whatever it happens to be.",windowed_5
trial_lie_059_1a1d03fc,So the objective is to help that individual.,The elders will meet with that individual.,windowed_5
trial_lie_059_1a1d03fc,So the objective is to help that individual.,"Based on the person's attitude at that time, we'll have a direct relevance to what they do.",windowed_5
trial_lie_059_1a1d03fc,"Whether it's worshiping something like that or Christmas, celebrate Christmas or fornication or whatever it happens to be.",The elders will meet with that individual.,windowed_5
trial_lie_059_1a1d03fc,"Whether it's worshiping something like that or Christmas, celebrate Christmas or fornication or whatever it happens to be.","Based on the person's attitude at that time, we'll have a direct relevance to what they do.",windowed_5
trial_lie_059_1a1d03fc,The elders will meet with that individual.,"Based on the person's attitude at that time, we'll have a direct relevance to what they do.",windowed_5
trial_truth_002,All of us who have represented people for years in the system get letters from prisoners and their families.,This person is improperly convicted.,windowed_5
trial_truth_002,All of us who have represented people for years in the system get letters from prisoners and their families.,"You need to do something about it, but it's no one else's job to do it other than the innocence project.",windowed_5
trial_truth_002,All of us who have represented people for years in the system get letters from prisoners and their families.,And they do it.,windowed_5
trial_truth_002,All of us who have represented people for years in the system get letters from prisoners and their families.,They do it marvelously.,windowed_5
trial_truth_002,This person is improperly convicted.,"You need to do something about it, but it's no one else's job to do it other than the innocence project.",windowed_5
trial_truth_002,This person is improperly convicted.,And they do it.,windowed_5
trial_truth_002,This person is improperly convicted.,They do it marvelously.,windowed_5
trial_truth_002,"You need to do something about it, but it's no one else's job to do it other than the innocence project.",And they do it.,windowed_5
trial_truth_002,"You need to do something about it, but it's no one else's job to do it other than the innocence project.",They do it marvelously.,windowed_5
trial_truth_002,And they do it.,They do it marvelously.,windowed_5
trial_truth_003,"But yes, I was there.",And you stayed?,windowed_5
trial_truth_003,"But yes, I was there.","Yep, I stayed.",windowed_5
trial_truth_003,"But yes, I was there.",Did you have a joining rooms at that trip in Greenville?,windowed_5
trial_truth_003,"But yes, I was there.","Yeah, probably yes.",windowed_5
trial_truth_003,And you stayed?,"Yep, I stayed.",windowed_5
trial_truth_003,And you stayed?,Did you have a joining rooms at that trip in Greenville?,windowed_5
trial_truth_003,And you stayed?,"Yeah, probably yes.",windowed_5
trial_truth_003,"Yep, I stayed.",Did you have a joining rooms at that trip in Greenville?,windowed_5
trial_truth_003,"Yep, I stayed.","Yeah, probably yes.",windowed_5
trial_truth_003,Did you have a joining rooms at that trip in Greenville?,"Yeah, probably yes.",windowed_5
trial_truth_004,I do.,What happened?,windowed_5
trial_truth_004,I do.,What do you remember for that?,windowed_5
trial_truth_004,I do.,That night.,windowed_5
trial_truth_004,I do.,I was in office and I got a call maybe close to 9 o'clock.,windowed_5
trial_truth_004,I do.,"I don't remember some number, 28 and 9 from Rusty.",windowed_5
trial_truth_004,What happened?,What do you remember for that?,windowed_5
trial_truth_004,What happened?,That night.,windowed_5
trial_truth_004,What happened?,I was in office and I got a call maybe close to 9 o'clock.,windowed_5
trial_truth_004,What happened?,"I don't remember some number, 28 and 9 from Rusty.",windowed_5
trial_truth_004,What happened?,What did Rusty say?,windowed_5
trial_truth_004,What do you remember for that?,That night.,windowed_5
trial_truth_004,What do you remember for that?,I was in office and I got a call maybe close to 9 o'clock.,windowed_5
trial_truth_004,What do you remember for that?,"I don't remember some number, 28 and 9 from Rusty.",windowed_5
trial_truth_004,What do you remember for that?,What did Rusty say?,windowed_5
trial_truth_004,What do you remember for that?,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",windowed_5
trial_truth_004,That night.,I was in office and I got a call maybe close to 9 o'clock.,windowed_5
trial_truth_004,That night.,"I don't remember some number, 28 and 9 from Rusty.",windowed_5
trial_truth_004,That night.,What did Rusty say?,windowed_5
trial_truth_004,That night.,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",windowed_5
trial_truth_004,That night.,and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,windowed_5
trial_truth_004,I was in office and I got a call maybe close to 9 o'clock.,"I don't remember some number, 28 and 9 from Rusty.",windowed_5
trial_truth_004,I was in office and I got a call maybe close to 9 o'clock.,What did Rusty say?,windowed_5
trial_truth_004,I was in office and I got a call maybe close to 9 o'clock.,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",windowed_5
trial_truth_004,I was in office and I got a call maybe close to 9 o'clock.,and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,windowed_5
trial_truth_004,I was in office and I got a call maybe close to 9 o'clock.,"As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",windowed_5
trial_truth_004,"I don't remember some number, 28 and 9 from Rusty.",What did Rusty say?,windowed_5
trial_truth_004,"I don't remember some number, 28 and 9 from Rusty.","He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",windowed_5
trial_truth_004,"I don't remember some number, 28 and 9 from Rusty.",and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,windowed_5
trial_truth_004,"I don't remember some number, 28 and 9 from Rusty.","As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",windowed_5
trial_truth_004,"I don't remember some number, 28 and 9 from Rusty.",So he walked over to that spot near our air conditioners and he said that there was a man lying face down on the ground.,windowed_5
trial_truth_004,What did Rusty say?,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",windowed_5
trial_truth_004,What did Rusty say?,and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,windowed_5
trial_truth_004,What did Rusty say?,"As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",windowed_5
trial_truth_004,What did Rusty say?,So he walked over to that spot near our air conditioners and he said that there was a man lying face down on the ground.,windowed_5
trial_truth_004,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,windowed_5
trial_truth_004,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police","As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",windowed_5
trial_truth_004,"He said, someone was just on the side of the house and he was sort of not completely coherent but said, someone was sleeping on the side of the house and he called the police and he was, oh, then he had to go really quickly to talk to the police",So he walked over to that spot near our air conditioners and he said that there was a man lying face down on the ground.,windowed_5
trial_truth_004,and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,"As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",windowed_5
trial_truth_004,and then he ended up calling me back and told me the whole story of what had happened which was that he had put Ian in the car as he does every day around that time and Ian's car seat is on the right passenger side in the back and as he walked around he smelled gas.,So he walked over to that spot near our air conditioners and he said that there was a man lying face down on the ground.,windowed_5
trial_truth_004,"As he walked because he sort of exits the garage a little bit to get to his side of the car, he smelled gas and our gas meter and pipe is on the side of the left side of the house if you're looking at the front.",So he walked over to that spot near our air conditioners and he said that there was a man lying face down on the ground.,windowed_5
trial_truth_005,"When Rusty backed up out of the garage, so Rusty had a communication with him, but now I know why, but Hemie never responded, because if he had spoken, I'm sure Rusty would have recognized who he was.","So he stayed silent the entire time, and Rusty panicked.",windowed_5
trial_truth_005,"When Rusty backed up out of the garage, so Rusty had a communication with him, but now I know why, but Hemie never responded, because if he had spoken, I'm sure Rusty would have recognized who he was.","He got in the car, backed out of the driveway, and once he was at the end of the driveway, picking up the phone to call 911, and he ran across the lawn over to a place that only someone who had been stalking my house for months would have known existed.",windowed_5
trial_truth_005,"So he stayed silent the entire time, and Rusty panicked.","He got in the car, backed out of the driveway, and once he was at the end of the driveway, picking up the phone to call 911, and he ran across the lawn over to a place that only someone who had been stalking my house for months would have known existed.",windowed_5
trial_truth_006,"Yeah, what did they tell you?",Really didn't tell me anything.,windowed_5
trial_truth_006,"Yeah, what did they tell you?",They said there has been an accident.,windowed_5
trial_truth_006,"Yeah, what did they tell you?","I'm sorry, just speak up a little please.",windowed_5
trial_truth_006,"Yeah, what did they tell you?","They said there had been an accident that Ian was fine, but there had been an accident.",windowed_5
trial_truth_006,"Yeah, what did they tell you?",And the accident specifically was directed to Rusty?,windowed_5
trial_truth_006,Really didn't tell me anything.,They said there has been an accident.,windowed_5
trial_truth_006,Really didn't tell me anything.,"I'm sorry, just speak up a little please.",windowed_5
trial_truth_006,Really didn't tell me anything.,"They said there had been an accident that Ian was fine, but there had been an accident.",windowed_5
trial_truth_006,Really didn't tell me anything.,And the accident specifically was directed to Rusty?,windowed_5
trial_truth_006,Really didn't tell me anything.,Or did they tell you?,windowed_5
trial_truth_006,They said there has been an accident.,"I'm sorry, just speak up a little please.",windowed_5
trial_truth_006,They said there has been an accident.,"They said there had been an accident that Ian was fine, but there had been an accident.",windowed_5
trial_truth_006,They said there has been an accident.,And the accident specifically was directed to Rusty?,windowed_5
trial_truth_006,They said there has been an accident.,Or did they tell you?,windowed_5
trial_truth_006,They said there has been an accident.,They didn't really tell me.,windowed_5
trial_truth_006,"I'm sorry, just speak up a little please.","They said there had been an accident that Ian was fine, but there had been an accident.",windowed_5
trial_truth_006,"I'm sorry, just speak up a little please.",And the accident specifically was directed to Rusty?,windowed_5
trial_truth_006,"I'm sorry, just speak up a little please.",Or did they tell you?,windowed_5
trial_truth_006,"I'm sorry, just speak up a little please.",They didn't really tell me.,windowed_5
trial_truth_006,"I'm sorry, just speak up a little please.",And then I screamed into the phone asking what was going on.,windowed_5
trial_truth_006,"They said there had been an accident that Ian was fine, but there had been an accident.",And the accident specifically was directed to Rusty?,windowed_5
trial_truth_006,"They said there had been an accident that Ian was fine, but there had been an accident.",Or did they tell you?,windowed_5
trial_truth_006,"They said there had been an accident that Ian was fine, but there had been an accident.",They didn't really tell me.,windowed_5
trial_truth_006,"They said there had been an accident that Ian was fine, but there had been an accident.",And then I screamed into the phone asking what was going on.,windowed_5
trial_truth_006,"They said there had been an accident that Ian was fine, but there had been an accident.",Then they just said you need to come here.,windowed_5
trial_truth_006,And the accident specifically was directed to Rusty?,Or did they tell you?,windowed_5
trial_truth_006,And the accident specifically was directed to Rusty?,They didn't really tell me.,windowed_5
trial_truth_006,And the accident specifically was directed to Rusty?,And then I screamed into the phone asking what was going on.,windowed_5
trial_truth_006,And the accident specifically was directed to Rusty?,Then they just said you need to come here.,windowed_5
trial_truth_006,And the accident specifically was directed to Rusty?,So I dropped the phone and ran out of my office.,windowed_5
trial_truth_006,Or did they tell you?,They didn't really tell me.,windowed_5
trial_truth_006,Or did they tell you?,And then I screamed into the phone asking what was going on.,windowed_5
trial_truth_006,Or did they tell you?,Then they just said you need to come here.,windowed_5
trial_truth_006,Or did they tell you?,So I dropped the phone and ran out of my office.,windowed_5
trial_truth_006,They didn't really tell me.,And then I screamed into the phone asking what was going on.,windowed_5
trial_truth_006,They didn't really tell me.,Then they just said you need to come here.,windowed_5
trial_truth_006,They didn't really tell me.,So I dropped the phone and ran out of my office.,windowed_5
trial_truth_006,And then I screamed into the phone asking what was going on.,Then they just said you need to come here.,windowed_5
trial_truth_006,And then I screamed into the phone asking what was going on.,So I dropped the phone and ran out of my office.,windowed_5
trial_truth_006,Then they just said you need to come here.,So I dropped the phone and ran out of my office.,windowed_5
trial_truth_007,"So, I have no idea a police officer I presume you'd have to ask my mother or my brother.",Did they tell you where Rusty was?,windowed_5
trial_truth_007,"So, I have no idea a police officer I presume you'd have to ask my mother or my brother.","No, they said they didn't know where he was being taken.",windowed_5
trial_truth_007,"So, I have no idea a police officer I presume you'd have to ask my mother or my brother.",So did you go to the house?,windowed_5
trial_truth_007,"So, I have no idea a police officer I presume you'd have to ask my mother or my brother.",Went to the house.,windowed_5
trial_truth_007,"So, I have no idea a police officer I presume you'd have to ask my mother or my brother.",I was in a fairly catatonic state.,windowed_5
trial_truth_007,Did they tell you where Rusty was?,"No, they said they didn't know where he was being taken.",windowed_5
trial_truth_007,Did they tell you where Rusty was?,So did you go to the house?,windowed_5
trial_truth_007,Did they tell you where Rusty was?,Went to the house.,windowed_5
trial_truth_007,Did they tell you where Rusty was?,I was in a fairly catatonic state.,windowed_5
trial_truth_007,Did they tell you where Rusty was?,My dad and my brother started making phone calls to all the local hospitals.,windowed_5
trial_truth_007,"No, they said they didn't know where he was being taken.",So did you go to the house?,windowed_5
trial_truth_007,"No, they said they didn't know where he was being taken.",Went to the house.,windowed_5
trial_truth_007,"No, they said they didn't know where he was being taken.",I was in a fairly catatonic state.,windowed_5
trial_truth_007,"No, they said they didn't know where he was being taken.",My dad and my brother started making phone calls to all the local hospitals.,windowed_5
trial_truth_007,"No, they said they didn't know where he was being taken.",Okay.,windowed_5
trial_truth_007,So did you go to the house?,Went to the house.,windowed_5
trial_truth_007,So did you go to the house?,I was in a fairly catatonic state.,windowed_5
trial_truth_007,So did you go to the house?,My dad and my brother started making phone calls to all the local hospitals.,windowed_5
trial_truth_007,So did you go to the house?,Okay.,windowed_5
trial_truth_007,So did you go to the house?,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",windowed_5
trial_truth_007,Went to the house.,I was in a fairly catatonic state.,windowed_5
trial_truth_007,Went to the house.,My dad and my brother started making phone calls to all the local hospitals.,windowed_5
trial_truth_007,Went to the house.,Okay.,windowed_5
trial_truth_007,Went to the house.,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",windowed_5
trial_truth_007,Went to the house.,"Yes, ma'am.",windowed_5
trial_truth_007,I was in a fairly catatonic state.,My dad and my brother started making phone calls to all the local hospitals.,windowed_5
trial_truth_007,I was in a fairly catatonic state.,Okay.,windowed_5
trial_truth_007,I was in a fairly catatonic state.,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",windowed_5
trial_truth_007,I was in a fairly catatonic state.,"Yes, ma'am.",windowed_5
trial_truth_007,I was in a fairly catatonic state.,And they wouldn't tell my dad anything but that he was being taken there.,windowed_5
trial_truth_007,My dad and my brother started making phone calls to all the local hospitals.,Okay.,windowed_5
trial_truth_007,My dad and my brother started making phone calls to all the local hospitals.,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",windowed_5
trial_truth_007,My dad and my brother started making phone calls to all the local hospitals.,"Yes, ma'am.",windowed_5
trial_truth_007,My dad and my brother started making phone calls to all the local hospitals.,And they wouldn't tell my dad anything but that he was being taken there.,windowed_5
trial_truth_007,My dad and my brother started making phone calls to all the local hospitals.,So we got in the car and we left.,windowed_5
trial_truth_007,Okay.,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",windowed_5
trial_truth_007,Okay.,"Yes, ma'am.",windowed_5
trial_truth_007,Okay.,And they wouldn't tell my dad anything but that he was being taken there.,windowed_5
trial_truth_007,Okay.,So we got in the car and we left.,windowed_5
trial_truth_007,Okay.,To go to the other side of the house.,windowed_5
trial_truth_007,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.","Yes, ma'am.",windowed_5
trial_truth_007,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",And they wouldn't tell my dad anything but that he was being taken there.,windowed_5
trial_truth_007,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",So we got in the car and we left.,windowed_5
trial_truth_007,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",To go to the other side of the house.,windowed_5
trial_truth_007,"And they eventually got a hold of, I don't know, whatever the hospital is, the line of medical center.",That's correct.,windowed_5
trial_truth_007,"Yes, ma'am.",And they wouldn't tell my dad anything but that he was being taken there.,windowed_5
trial_truth_007,"Yes, ma'am.",So we got in the car and we left.,windowed_5
trial_truth_007,"Yes, ma'am.",To go to the other side of the house.,windowed_5
trial_truth_007,"Yes, ma'am.",That's correct.,windowed_5
trial_truth_007,"Yes, ma'am.",Okay.,windowed_5
trial_truth_007,And they wouldn't tell my dad anything but that he was being taken there.,So we got in the car and we left.,windowed_5
trial_truth_007,And they wouldn't tell my dad anything but that he was being taken there.,To go to the other side of the house.,windowed_5
trial_truth_007,And they wouldn't tell my dad anything but that he was being taken there.,That's correct.,windowed_5
trial_truth_007,And they wouldn't tell my dad anything but that he was being taken there.,Okay.,windowed_5
trial_truth_007,And they wouldn't tell my dad anything but that he was being taken there.,Was he and still with the daycare?,windowed_5
trial_truth_007,So we got in the car and we left.,To go to the other side of the house.,windowed_5
trial_truth_007,So we got in the car and we left.,That's correct.,windowed_5
trial_truth_007,So we got in the car and we left.,Okay.,windowed_5
trial_truth_007,So we got in the car and we left.,Was he and still with the daycare?,windowed_5
trial_truth_007,So we got in the car and we left.,"Yes, he was.",windowed_5
trial_truth_007,To go to the other side of the house.,That's correct.,windowed_5
trial_truth_007,To go to the other side of the house.,Okay.,windowed_5
trial_truth_007,To go to the other side of the house.,Was he and still with the daycare?,windowed_5
trial_truth_007,To go to the other side of the house.,"Yes, he was.",windowed_5
trial_truth_007,To go to the other side of the house.,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",windowed_5
trial_truth_007,That's correct.,Okay.,windowed_5
trial_truth_007,That's correct.,Was he and still with the daycare?,windowed_5
trial_truth_007,That's correct.,"Yes, he was.",windowed_5
trial_truth_007,That's correct.,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",windowed_5
trial_truth_007,That's correct.,Who instructed you that?,windowed_5
trial_truth_007,Okay.,Was he and still with the daycare?,windowed_5
trial_truth_007,Okay.,"Yes, he was.",windowed_5
trial_truth_007,Okay.,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",windowed_5
trial_truth_007,Okay.,Who instructed you that?,windowed_5
trial_truth_007,Okay.,"The, uh, Donna, the woman that runs the daycare.",windowed_5
trial_truth_007,Was he and still with the daycare?,"Yes, he was.",windowed_5
trial_truth_007,Was he and still with the daycare?,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",windowed_5
trial_truth_007,Was he and still with the daycare?,Who instructed you that?,windowed_5
